Date,Close
08/05/2025,439.00000
07/05/2025,441.00000
06/05/2025,447.50000
05/05/2025,446.50000
02/05/2025,461.25000
01/05/2025,464.25000
30/04/2025,467.25000
29/04/2025,460.50000
28/04/2025,475.50000
25/04/2025,478.75000
24/04/2025,477.25000
23/04/2025,472.00000
22/04/2025,475.75000
21/04/2025,481.75000
17/04/2025,482.25000
16/04/2025,484.25000
15/04/2025,481.25000
14/04/2025,485.00000
11/04/2025,490.25000
10/04/2025,483.00000
09/04/2025,474.00000
08/04/2025,469.00000
07/04/2025,464.50000
04/04/2025,460.25000
03/04/2025,457.50000
02/04/2025,457.75000
01/04/2025,461.75000
31/03/2025,457.25000
28/03/2025,453.25000
27/03/2025,450.00000
26/03/2025,451.25000
25/03/2025,457.75000
24/03/2025,464.50000
21/03/2025,464.25000
20/03/2025,469.00000
19/03/2025,462.00000
18/03/2025,458.75000
17/03/2025,461.00000
14/03/2025,458.50000
13/03/2025,465.25000
12/03/2025,460.75000
11/03/2025,470.25000
10/03/2025,458.75000
07/03/2025,455.25000
06/03/2025,449.50000
05/03/2025,440.25000
04/03/2025,436.00000
03/03/2025,440.25000
28/02/2025,453.50000
27/02/2025,464.75000
26/02/2025,478.25000
25/02/2025,479.75000
24/02/2025,482.50000
21/02/2025,490.25700
20/02/2025,498.02170
19/02/2025,497.50000
18/02/2025,502.00000
14/02/2025,496.25000
13/02/2025,493.50000
12/02/2025,490.25000
11/02/2025,484.00000
10/02/2025,491.50000
07/02/2025,487.50000
06/02/2025,495.25000
05/02/2025,493.25000
04/02/2025,494.50000
03/02/2025,488.75000
31/01/2025,482.00000
30/01/2025,490.25000
29/01/2025,497.00000
28/01/2025,485.25000
27/01/2025,482.00000
24/01/2025,486.50000
23/01/2025,489.75000
22/01/2025,484.25000
21/01/2025,490.00000
17/01/2025,484.25000
16/01/2025,474.50000
15/01/2025,478.75000
14/01/2025,474.50000
13/01/2025,476.50000
10/01/2025,470.50000
09/01/2025,456.02570
08/01/2025,454.00000
07/01/2025,458.00000
06/01/2025,457.75000
03/01/2025,450.75000
02/01/2025,459.50000
31/12/2024,458.50000
30/12/2024,452.25000
27/12/2024,454.00000
26/12/2024,453.75000
25/12/2024,448.51780
24/12/2024,448.50000
23/12/2024,447.75000
20/12/2024,446.25000
19/12/2024,440.75000
18/12/2024,437.25000
17/12/2024,443.50000
16/12/2024,445.00000
13/12/2024,442.00000
12/12/2024,443.50000
11/12/2024,448.25000
10/12/2024,449.00000
09/12/2024,434.00000
06/12/2024,430.75000
05/12/2024,426.50000
04/12/2024,422.00000
03/12/2024,423.25000
02/12/2024,424.50000
29/11/2024,423.00000
28/11/2024,425.02050
27/11/2024,415.75000
26/11/2024,420.00000
25/11/2024,424.75000
22/11/2024,425.50000
21/11/2024,426.75000
20/11/2024,430.25000
19/11/2024,427.25000
18/11/2024,429.25000
15/11/2024,424.00000
14/11/2024,419.00000
13/11/2024,426.50000
12/11/2024,428.50000
11/11/2024,430.00000
08/11/2024,431.00000
07/11/2024,427.50000
06/11/2024,426.25000
05/11/2024,418.50000
04/11/2024,416.50000
01/11/2024,414.50000
31/10/2024,410.75000
30/10/2024,411.50000
29/10/2024,413.75000
28/10/2024,410.75000
25/10/2024,415.25000
24/10/2024,421.50000
23/10/2024,419.00000
22/10/2024,416.50000
21/10/2024,409.50000
18/10/2024,404.75000
17/10/2024,406.75000
16/10/2024,404.75000
15/10/2024,401.25000
14/10/2024,408.25000
11/10/2024,415.75000
10/10/2024,418.50000
09/10/2024,421.00000
08/10/2024,420.75000
07/10/2024,426.00000
04/10/2024,424.75000
03/10/2024,428.25000
02/10/2024,432.50000
01/10/2024,429.00000
30/09/2024,424.75000
27/09/2024,418.00000
26/09/2024,413.25000
25/09/2024,415.25000
24/09/2024,411.75000
23/09/2024,413.50000
20/09/2024,401.75000
19/09/2024,405.75000
18/09/2024,412.75000
17/09/2024,412.50000
16/09/2024,410.75000
13/09/2024,413.25000
12/09/2024,406.00000
11/09/2024,404.75000
10/09/2024,404.25000
09/09/2024,407.25000
06/09/2024,406.25000
05/09/2024,410.75000
04/09/2024,412.75000
03/09/2024,409.25000
02/09/2024,401.00000
30/08/2024,401.00000
29/08/2024,396.00000
28/08/2024,390.75000
27/08/2024,392.75000
26/08/2024,386.50000
23/08/2024,391.00000
22/08/2024,393.50000
21/08/2024,398.25000
20/08/2024,398.00000
19/08/2024,400.25000
16/08/2024,392.50000
15/08/2024,397.00000
14/08/2024,400.75000
13/08/2024,397.25000
12/08/2024,401.50000
09/08/2024,395.00000
08/08/2024,397.00000
07/08/2024,400.75000
06/08/2024,405.25000
05/08/2024,407.00000
02/08/2024,403.25000
01/08/2024,398.50000
31/07/2024,399.75000
30/07/2024,405.00000
29/07/2024,412.25000
26/07/2024,410.00000
25/07/2024,420.75000
24/07/2024,418.00000
23/07/2024,417.25000
22/07/2024,415.00000
19/07/2024,404.75000
18/07/2024,405.00000
17/07/2024,411.75000
16/07/2024,408.75000
15/07/2024,404.25000
12/07/2024,414.75000
11/07/2024,410.75000
10/07/2024,407.25000
09/07/2024,408.50000
08/07/2024,407.75000
05/07/2024,424.00000
03/07/2024,419.50000
02/07/2024,421.25000
01/07/2024,420.50000
28/06/2024,420.75000
27/06/2024,433.75000
26/06/2024,436.50000
25/06/2024,443.00000
24/06/2024,433.50000
21/06/2024,435.00000
20/06/2024,439.75000
19/06/2024,448.02940
18/06/2024,450.00000
17/06/2024,443.75000
14/06/2024,450.00000
13/06/2024,458.50000
12/06/2024,454.25000
11/06/2024,449.50000
10/06/2024,451.75000
07/06/2024,448.75000
06/06/2024,452.00000
05/06/2024,439.25000
04/06/2024,442.50000
03/06/2024,443.50000
31/05/2024,446.25000
30/05/2024,448.75000
29/05/2024,455.25000
28/05/2024,462.50000
27/05/2024,466.02050
24/05/2024,464.75000
23/05/2024,464.00000
22/05/2024,461.25000
21/05/2024,458.00000
20/05/2024,460.50000
17/05/2024,452.50000
16/05/2024,457.00000
15/05/2024,462.50000
14/05/2024,467.50000
13/05/2024,472.50000
10/05/2024,469.75000
09/05/2024,456.50000
08/05/2024,458.50000
07/05/2024,467.00000
06/05/2024,469.00000
03/05/2024,460.25000
02/05/2024,459.75000
01/05/2024,450.75000
30/04/2024,446.75000
29/04/2024,449.25000
26/04/2024,450.00000
25/04/2024,452.00000
24/04/2024,448.50000
23/04/2024,452.50000
22/04/2024,449.75000
19/04/2024,443.00000
18/04/2024,426.75000
17/04/2024,430.25000
16/04/2024,431.00000
15/04/2024,431.50000
12/04/2024,435.50000
11/04/2024,428.75000
10/04/2024,434.04030
09/04/2024,431.03360
08/04/2024,435.01220
05/04/2024,434.25000
04/04/2024,435.25000
03/04/2024,431.75000
02/04/2024,426.50000
01/04/2024,435.50000
29/03/2024,442.27410
28/03/2024,442.00000
27/03/2024,426.75000
26/03/2024,432.50000
25/03/2024,437.75000
22/03/2024,439.25000
21/03/2024,440.75000
20/03/2024,439.00000
19/03/2024,439.50000
18/03/2024,436.00000
15/03/2024,436.75000
14/03/2024,433.75000
13/03/2024,441.25000
12/03/2024,441.75000
11/03/2024,441.75000
08/03/2024,439.75000
07/03/2024,438.00000
06/03/2024,428.75000
05/03/2024,426.25000
04/03/2024,430.00000
01/03/2024,424.75000
29/02/2024,429.50000
28/02/2024,428.50000
27/02/2024,423.50000
26/02/2024,421.50000
23/02/2024,413.50000
22/02/2024,418.50000
21/02/2024,424.25000
20/02/2024,432.50000
19/02/2024,416.30710
16/02/2024,429.50000
15/02/2024,429.75000
14/02/2024,437.25000
13/02/2024,443.25000
12/02/2024,442.50000
09/02/2024,441.50000
08/02/2024,445.00000
07/02/2024,446.50000
06/02/2024,450.50000
05/02/2024,453.25000
02/02/2024,453.50000
01/02/2024,458.25000
31/01/2024,458.50000
30/01/2024,447.75000
29/01/2024,440.25000
26/01/2024,446.25000
25/01/2024,451.75000
24/01/2024,452.25000
23/01/2024,446.50000
22/01/2024,445.75000
19/01/2024,445.50000
18/01/2024,444.00000
17/01/2024,442.25000
16/01/2024,443.50000
12/01/2024,447.00000
11/01/2024,457.75000
10/01/2024,459.50000
09/01/2024,459.25000
08/01/2024,455.00000
05/01/2024,460.75000
04/01/2024,466.50000
03/01/2024,465.25000
02/01/2024,463.75000
29/12/2023,471.25000
28/12/2023,474.25000
27/12/2023,476.50000
26/12/2023,480.25000
22/12/2023,473.00000
21/12/2023,472.50000
20/12/2023,469.75000
19/12/2023,472.75000
18/12/2023,477.00000
15/12/2023,483.00000
14/12/2023,479.25000
13/12/2023,479.50000
12/12/2023,485.25000
11/12/2023,481.50000
08/12/2023,485.50000
07/12/2023,488.00000
06/12/2023,484.25000
05/12/2023,490.50000
04/12/2023,485.50000
01/12/2023,484.75000
30/11/2023,482.75000
29/11/2023,475.75000
28/11/2023,473.50000
27/11/2023,475.25000
24/11/2023,482.50000
23/11/2023,467.97670
22/11/2023,487.75000
21/11/2023,489.00000
20/11/2023,487.50000
17/11/2023,485.25000
16/11/2023,493.25000
15/11/2023,488.50000
14/11/2023,494.25000
13/11/2023,492.75000
10/11/2023,479.00000
09/11/2023,482.75000
08/11/2023,490.00000
07/11/2023,483.50000
06/11/2023,492.50000
03/11/2023,492.25000
02/11/2023,485.00000
01/11/2023,489.75000
31/10/2023,478.75000
30/10/2023,478.25000
27/10/2023,480.75000
26/10/2023,479.25000
25/10/2023,480.00000
24/10/2023,484.00000
23/10/2023,490.25000
20/10/2023,495.50000
19/10/2023,505.00000
18/10/2023,492.00000
17/10/2023,489.00000
16/10/2023,490.00000
13/10/2023,493.25000
12/10/2023,496.00000
11/10/2023,488.00000
10/10/2023,485.50000
09/10/2023,488.25000
06/10/2023,492.00000
05/10/2023,497.50000
04/10/2023,486.00000
03/10/2023,487.50000
02/10/2023,488.75000
29/09/2023,476.75000
28/09/2023,488.50000
27/09/2023,483.25000
26/09/2023,479.75000
25/09/2023,481.25000
22/09/2023,477.25000
21/09/2023,475.25000
20/09/2023,482.25000
19/09/2023,476.25000
18/09/2023,471.50000
15/09/2023,476.25000
14/09/2023,480.50000
13/09/2023,482.25000
12/09/2023,476.50000
11/09/2023,485.75000
08/09/2023,483.75000
07/09/2023,486.25000
06/09/2023,485.75000
05/09/2023,486.00000
04/09/2023,466.09910
01/09/2023,481.50000
31/08/2023,478.25000
30/08/2023,480.75000
29/08/2023,486.75000
28/08/2023,496.25000
25/08/2023,488.00000
24/08/2023,488.25000
23/08/2023,490.50000
22/08/2023,479.50000
21/08/2023,482.50000
18/08/2023,493.00000
17/08/2023,485.75000
16/08/2023,481.50000
15/08/2023,475.50000
14/08/2023,487.75000
11/08/2023,487.25000
10/08/2023,496.25000
09/08/2023,494.25000
08/08/2023,498.75000
07/08/2023,495.75000
04/08/2023,497.25000
03/08/2023,493.50000
02/08/2023,500.50000
01/08/2023,497.00000
31/07/2023,504.00000
28/07/2023,521.00000
27/07/2023,533.25000
26/07/2023,540.25000
25/07/2023,557.50000
24/07/2023,560.50000
21/07/2023,527.00000
20/07/2023,537.25000
19/07/2023,545.50000
18/07/2023,528.75000
17/07/2023,499.25000
14/07/2023,506.50000
13/07/2023,493.50000
12/07/2023,476.25000
11/07/2023,494.50000
10/07/2023,492.25000
07/07/2023,487.25000
06/07/2023,499.00000
05/07/2023,485.25000
03/07/2023,488.00000
30/06/2023,488.50000
29/06/2023,523.50000
28/06/2023,531.25000
27/06/2023,556.25000
26/06/2023,584.00000
23/06/2023,584.75000
22/06/2023,617.00000
21/06/2023,623.50000
20/06/2023,593.00000
19/06/2023,640.02820
16/06/2023,594.00000
15/06/2023,570.00000
14/06/2023,545.00000
13/06/2023,546.00000
12/06/2023,543.50000
09/06/2023,524.50000
08/06/2023,528.50000
07/06/2023,525.00000
06/06/2023,534.50000
05/06/2023,530.25000
02/06/2023,535.50000
01/06/2023,524.25000
31/05/2023,516.25000
30/05/2023,594.00000
29/05/2023,600.04419
26/05/2023,604.00000
25/05/2023,590.75000
24/05/2023,587.25000
23/05/2023,577.50000
22/05/2023,571.00000
19/05/2023,554.50000
18/05/2023,555.25000
17/05/2023,561.50000
16/05/2023,581.25000
15/05/2023,592.50000
12/05/2023,586.25000
11/05/2023,582.25000
10/05/2023,594.00000
09/05/2023,642.25000
08/05/2023,656.50000
05/05/2023,653.25000
04/05/2023,646.50000
03/05/2023,645.25000
02/05/2023,638.00000
01/05/2023,639.50000
28/04/2023,636.00000
27/04/2023,627.00000
26/04/2023,641.50000
25/04/2023,646.50000
24/04/2023,651.25000
21/04/2023,663.25000
20/04/2023,663.75000
19/04/2023,672.25000
18/04/2023,677.50000
17/04/2023,676.50000
14/04/2023,666.25000
13/04/2023,652.25000
12/04/2023,656.00000
11/04/2023,651.00000
10/04/2023,654.00000
07/04/2023,643.50000
06/04/2023,643.50000
05/04/2023,652.75000
04/04/2023,653.75000
03/04/2023,657.75000
31/03/2023,660.50000
30/03/2023,649.50000
29/03/2023,650.50000
28/03/2023,647.25000
27/03/2023,648.25000
24/03/2023,643.00000
23/03/2023,631.75000
22/03/2023,633.50000
21/03/2023,630.00000
20/03/2023,633.00000
17/03/2023,634.25000
16/03/2023,632.75000
15/03/2023,626.50000
14/03/2023,620.75000
13/03/2023,613.50000
10/03/2023,617.25000
09/03/2023,611.50000
08/03/2023,625.50000
07/03/2023,634.25000
06/03/2023,637.00000
03/03/2023,639.75000
02/03/2023,633.75000
01/03/2023,635.75000
28/02/2023,630.25000
27/02/2023,643.50000
24/02/2023,649.25000
23/02/2023,659.25000
22/02/2023,674.25000
21/02/2023,680.50000
20/02/2023,678.00870
17/02/2023,677.50000
16/02/2023,675.00000
15/02/2023,674.00000
14/02/2023,679.75000
13/02/2023,682.25000
10/02/2023,678.25000
09/02/2023,669.00000
08/02/2023,676.25000
07/02/2023,673.00000
06/02/2023,677.75000
03/02/2023,675.50000
02/02/2023,673.75000
01/02/2023,679.50000
31/01/2023,677.50000
30/01/2023,681.25000
27/01/2023,683.00000
26/01/2023,682.50000
25/01/2023,674.75000
24/01/2023,677.00000
23/01/2023,666.25000
20/01/2023,676.25000
19/01/2023,677.25000
18/01/2023,681.25000
17/01/2023,685.25000
16/01/2023,673.80950
13/01/2023,675.00000
12/01/2023,671.00000
11/01/2023,656.00000
10/01/2023,655.00000
09/01/2023,652.75000
06/01/2023,654.00000
05/01/2023,652.75000
04/01/2023,653.75000
03/01/2023,670.50000
30/12/2022,678.50000
29/12/2022,679.50000
28/12/2022,682.75000
27/12/2022,674.75000
23/12/2022,666.25000
22/12/2022,660.50000
21/12/2022,662.25000
20/12/2022,652.00000
19/12/2022,647.25000
16/12/2022,653.00000
15/12/2022,653.50000
14/12/2022,650.50000
13/12/2022,653.50000
12/12/2022,654.00000
09/12/2022,644.00000
08/12/2022,642.50000
07/12/2022,641.25000
06/12/2022,637.25000
05/12/2022,640.50000
02/12/2022,646.25000
01/12/2022,660.50000
30/11/2022,667.00000
29/11/2022,669.50000
28/11/2022,671.25000
25/11/2022,671.25000
24/11/2022,663.15472
23/11/2022,666.25000
22/11/2022,659.25000
21/11/2022,663.50000
18/11/2022,670.00000
17/11/2022,669.00000
16/11/2022,667.50000
15/11/2022,669.25000
14/11/2022,659.25000
11/11/2022,663.00000
10/11/2022,659.50000
09/11/2022,670.50000
08/11/2022,673.75000
07/11/2022,681.50000
04/11/2022,686.75000
03/11/2022,684.75000
02/11/2022,692.75000
01/11/2022,697.75000
31/10/2022,691.50000
28/10/2022,680.75000
27/10/2022,682.25000
26/10/2022,685.00000
25/10/2022,686.25000
24/10/2022,681.50000
21/10/2022,684.25000
20/10/2022,684.00000
19/10/2022,678.25000
18/10/2022,681.00000
17/10/2022,683.50000
14/10/2022,689.75000
13/10/2022,697.75000
12/10/2022,693.00000
11/10/2022,693.00000
10/10/2022,698.25000
07/10/2022,683.25000
06/10/2022,675.50000
05/10/2022,684.00000
04/10/2022,683.00000
03/10/2022,680.75000
30/09/2022,677.50000
29/09/2022,669.50000
28/09/2022,670.50000
27/09/2022,667.50000
26/09/2022,666.25000
23/09/2022,676.75000
22/09/2022,688.25000
21/09/2022,685.50000
20/09/2022,692.00000
19/09/2022,678.25000
16/09/2022,677.25000
15/09/2022,677.50000
14/09/2022,682.25000
13/09/2022,692.75000
12/09/2022,696.00000
09/09/2022,685.00000
08/09/2022,668.50000
07/09/2022,671.00000
06/09/2022,676.00000
05/09/2022,655.08063
02/09/2022,665.75000
01/09/2022,658.00000
31/08/2022,670.50000
30/08/2022,677.25000
29/08/2022,683.00000
26/08/2022,664.25000
25/08/2022,650.00000
24/08/2022,657.25000
23/08/2022,655.25000
22/08/2022,629.00000
19/08/2022,623.25000
18/08/2022,615.75000
17/08/2022,612.00000
16/08/2022,610.25000
15/08/2022,628.25000
12/08/2022,642.25000
11/08/2022,627.75000
10/08/2022,618.50000
09/08/2022,614.00000
08/08/2022,607.25000
05/08/2022,610.00000
04/08/2022,606.25000
03/08/2022,596.25000
02/08/2022,591.25000
01/08/2022,607.00000
29/07/2022,616.25000
28/07/2022,615.00000
27/07/2022,600.25000
26/07/2022,597.00000
25/07/2022,580.00000
22/07/2022,564.25000
21/07/2022,575.75000
20/07/2022,592.25000
19/07/2022,596.75000
18/07/2022,612.25000
15/07/2022,604.25000
14/07/2022,605.00000
13/07/2022,600.00000
12/07/2022,586.50000
11/07/2022,637.00000
08/07/2022,633.25000
07/07/2022,609.00000
06/07/2022,599.75000
05/07/2022,592.25000
01/07/2022,619.75000
30/06/2022,628.75000
29/06/2022,664.00000
28/06/2022,669.75000
27/06/2022,661.25000
24/06/2022,682.75000
23/06/2022,666.75000
22/06/2022,702.00000
21/06/2022,709.25000
17/06/2022,737.75000
16/06/2022,741.75000
15/06/2022,729.00000
14/06/2022,729.50000
13/06/2022,730.75000
10/06/2022,732.75000
09/06/2022,729.25000
08/06/2022,727.75000
07/06/2022,725.75000
06/06/2022,714.25000
03/06/2022,701.25000
02/06/2022,704.75000
01/06/2022,703.75000
31/05/2022,753.50000
30/05/2022,776.25000
27/05/2022,777.25000
26/05/2022,765.00000
25/05/2022,772.25000
24/05/2022,771.75000
23/05/2022,786.25000
20/05/2022,778.75000
19/05/2022,783.25000
18/05/2022,781.50000
17/05/2022,800.75000
16/05/2022,809.50000
13/05/2022,781.25000
12/05/2022,791.50000
11/05/2022,788.50000
10/05/2022,775.25000
09/05/2022,772.00000
06/05/2022,784.75000
05/05/2022,797.50000
04/05/2022,794.25000
03/05/2022,793.00000
02/05/2022,803.50000
29/04/2022,813.50000
28/04/2022,813.50000
27/04/2022,812.25000
26/04/2022,801.50000
25/04/2022,798.00000
22/04/2022,789.00000
21/04/2022,795.25000
20/04/2022,810.00000
19/04/2022,799.75000
18/04/2022,807.00000
15/04/2022,791.00000
14/04/2022,783.75000
13/04/2022,778.00000
12/04/2022,772.50000
11/04/2022,758.75000
08/04/2022,760.75000
07/04/2022,750.25000
06/04/2022,747.00000
05/04/2022,748.25000
04/04/2022,739.25000
01/04/2022,721.75000
31/03/2022,748.75000
30/03/2022,738.00000
29/03/2022,726.25000
28/03/2022,748.50000
25/03/2022,754.00000
24/03/2022,748.25000
23/03/2022,757.75000
22/03/2022,753.00000
21/03/2022,756.25000
18/03/2022,741.75000
17/03/2022,754.50000
16/03/2022,730.00000
15/03/2022,758.00000
14/03/2022,748.25000
11/03/2022,762.50000
10/03/2022,755.75000
09/03/2022,735.00000
08/03/2022,754.50000
07/03/2022,749.25000
04/03/2022,756.50000
03/03/2022,751.25000
02/03/2022,739.00000
01/03/2022,739.75000
28/02/2022,697.50000
25/02/2022,659.50000
24/02/2022,695.00000
23/02/2022,683.75000
22/02/2022,674.75000
21/02/2022,655.00000
18/02/2022,654.25000
17/02/2022,650.00000
16/02/2022,647.00000
15/02/2022,638.00000
14/02/2022,655.75000
11/02/2022,651.00000
10/02/2022,641.75000
09/02/2022,646.75000
08/02/2022,632.25000
07/02/2022,635.25000
04/02/2022,620.50000
03/02/2022,616.75000
02/02/2022,622.50000
01/02/2022,634.75000
31/01/2022,626.00000
28/01/2022,636.00000
27/01/2022,625.25000
26/01/2022,627.00000
25/01/2022,620.00000
24/01/2022,621.00000
21/01/2022,616.25000
20/01/2022,611.00000
19/01/2022,610.50000
18/01/2022,599.50000
17/01/2022,595.25000
14/01/2022,596.25000
13/01/2022,587.50000
12/01/2022,599.00000
11/01/2022,601.00000
10/01/2022,599.75000
07/01/2022,606.75000
06/01/2022,603.75000
05/01/2022,602.25000
04/01/2022,609.50000
03/01/2022,589.25000
31/12/2021,593.25000
30/12/2021,596.00000
29/12/2021,605.50000
28/12/2021,604.75000
27/12/2021,614.75000
23/12/2021,605.75000
22/12/2021,602.50000
21/12/2021,598.25000
20/12/2021,591.00000
17/12/2021,593.25000
16/12/2021,591.25000
15/12/2021,585.75000
14/12/2021,590.25000
13/12/2021,585.00000
10/12/2021,590.00000
09/12/2021,588.50000
08/12/2021,584.75000
07/12/2021,586.25000
06/12/2021,583.50000
03/12/2021,586.00000
02/12/2021,577.00000
01/12/2021,572.00000
30/11/2021,567.00000
29/11/2021,581.00000
26/11/2021,586.75000
25/11/2021,579.25000
24/11/2021,579.75000
23/11/2021,580.50000
22/11/2021,576.75000
19/11/2021,570.75000
18/11/2021,573.00000
17/11/2021,575.25000
16/11/2021,571.00000
15/11/2021,576.50000
12/11/2021,577.25000
11/11/2021,569.50000
10/11/2021,569.25000
09/11/2021,554.75000
08/11/2021,551.50000
05/11/2021,553.00000
04/11/2021,559.25000
03/11/2021,564.00000
02/11/2021,573.00000
01/11/2021,579.00000
29/10/2021,568.25000
28/10/2021,562.75000
27/10/2021,557.25000
26/10/2021,543.50000
25/10/2021,538.00000
22/10/2021,538.00000
21/10/2021,532.25000
20/10/2021,539.25000
19/10/2021,530.25000
18/10/2021,532.75000
15/10/2021,525.75000
14/10/2021,516.75000
13/10/2021,512.25000
12/10/2021,522.50000
11/10/2021,533.00000
08/10/2021,530.50000
07/10/2021,534.00000
06/10/2021,532.25000
05/10/2021,537.50000
04/10/2021,540.75000
01/10/2021,541.50000
30/09/2021,536.75000
29/09/2021,539.00000
28/09/2021,532.50000
27/09/2021,539.50000
24/09/2021,526.75000
23/09/2021,529.25000
22/09/2021,525.50000
21/09/2021,517.00000
20/09/2021,521.75000
17/09/2021,527.25000
16/09/2021,529.50000
15/09/2021,533.50000
14/09/2021,520.25000
13/09/2021,513.25000
10/09/2021,502.75000
09/09/2021,496.00000
08/09/2021,498.25000
07/09/2021,495.50000
06/09/2021,505.00000
03/09/2021,508.00000
02/09/2021,516.25000
01/09/2021,515.50000
31/08/2021,534.00000
30/08/2021,540.25000
27/08/2021,558.00000
26/08/2021,552.75000
25/08/2021,551.25000
24/08/2021,544.50000
23/08/2021,538.00000
20/08/2021,538.75000
19/08/2021,550.00000
18/08/2021,561.75000
17/08/2021,558.25000
16/08/2021,564.75000
13/08/2021,568.25000
12/08/2021,567.00000
11/08/2021,556.25000
10/08/2021,549.25000
09/08/2021,550.25000
06/08/2021,555.00000
05/08/2021,555.75000
04/08/2021,545.75000
03/08/2021,550.50000
02/08/2021,558.75000
30/07/2021,547.00000
29/07/2021,558.00000
28/07/2021,549.25000
27/07/2021,548.75000
26/07/2021,549.75000
23/07/2021,547.25000
22/07/2021,564.50000
21/07/2021,571.75000
20/07/2021,571.75000
19/07/2021,556.00000
16/07/2021,556.00000
15/07/2021,564.25000
14/07/2021,568.25000
13/07/2021,551.25000
12/07/2021,630.25000
09/07/2021,629.75000
08/07/2021,638.00000
07/07/2021,652.50000
06/07/2021,656.00000
02/07/2021,697.25000
01/07/2021,719.75000
30/06/2021,720.00000
29/06/2021,694.50000
28/06/2021,675.50000
25/06/2021,636.50000
24/06/2021,653.25000
23/06/2021,664.25000
22/06/2021,659.75000
21/06/2021,659.25000
18/06/2021,655.25000
17/06/2021,633.00000
16/06/2021,673.00000
15/06/2021,667.50000
14/06/2021,659.25000
11/06/2021,684.50000
10/06/2021,699.00000
09/06/2021,690.75000
08/06/2021,680.00000
07/06/2021,679.25000
04/06/2021,682.75000
03/06/2021,662.00000
02/06/2021,675.00000
01/06/2021,688.75000
31/05/2021,659.00000
28/05/2021,656.75000
27/05/2021,664.50000
26/05/2021,624.50000
25/05/2021,620.25000
24/05/2021,657.25000
21/05/2021,659.50000
20/05/2021,664.50000
19/05/2021,658.25000
18/05/2021,658.25000
17/05/2021,652.50000
14/05/2021,643.75000
13/05/2021,674.75000
12/05/2021,757.50000
11/05/2021,759.50000
10/05/2021,748.00000
07/05/2021,772.75000
06/05/2021,759.50000
05/05/2021,753.25000
04/05/2021,744.75000
03/05/2021,732.25000
30/04/2021,740.00000
29/04/2021,702.00000
28/04/2021,686.25000
27/04/2021,695.50000
26/04/2021,680.50000
23/04/2021,655.50000
22/04/2021,650.50000
21/04/2021,625.50000
20/04/2021,606.50000
19/04/2021,592.00000
16/04/2021,585.50000
15/04/2021,590.00000
14/04/2021,594.00000
13/04/2021,580.00000
12/04/2021,569.00000
09/04/2021,577.25000
08/04/2021,579.75000
07/04/2021,560.50000
06/04/2021,554.25000
05/04/2021,553.25000
02/04/2021,559.75000
01/04/2021,559.75000
31/03/2021,564.25000
30/03/2021,539.25000
29/03/2021,546.75000
26/03/2021,552.50000
25/03/2021,546.50000
24/03/2021,553.25000
